phase,anomaly_type,start_timestamp,end_timestamp,duration_sec,det_a_id,det_b_id,on_det_id,description
1,isolated_pulse,1785623580.0,1785623580.6,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623581.6,1785623582.0,0.40000009536743164,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.400s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623584.8,1785623585.1,0.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623686.9,1785623687.7,0.7999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623688.1,1785623688.6,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623691.1,1785623691.9,0.8000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623696.7,1785623697.2,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623896.6,1785623897.4,0.8000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.800s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623898.2,1785623898.5,0.2999999523162842,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785623986.2,1785623986.8,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785624032.7,1785624034.6,1.8999998569488525,29,43,43,Ph1: Det 43 isolated pulse ON/OFF for 1.900s; Det 29 was completely OFF in ±5.0s window
1,isolated_pulse,1785624035.7,1785624036.0,0.2999999523162842,29,43,43,Ph1: Det 43 isolated pulse ON/OFF for 0.300s; Det 29 was completely OFF in ±5.0s window
2,isolated_pulse,1785612037.0,1785612037.6,0.5999999046325684,2,17,2,Ph2: Det 2 isolated pulse ON/OFF for 0.600s; Det 17 was completely OFF in ±5.0s window
2,isolated_pulse,1785612037.0,1785612037.6,0.5999999046325684,2,46,2,Ph2: Det 2 isolated pulse ON/OFF for 0.600s; Det 46 was completely OFF in ±5.0s window
2,isolated_pulse,1785612039.1,1785612039.3,0.20000004768371582,2,17,2,Ph2: Det 2 isolated pulse ON/OFF for 0.200s; Det 17 was completely OFF in ±5.0s window
2,isolated_pulse,1785612039.1,1785612039.3,0.20000004768371582,2,46,2,Ph2: Det 2 isolated pulse ON/OFF for 0.200s; Det 46 was completely OFF in ±5.0s window
2,isolated_pulse,1785612179.8,1785612180.0,0.20000004768371582,2,17,2,Ph2: Det 2 isolated pulse ON/OFF for 0.200s; Det 17 was completely OFF in ±5.0s window
2,isolated_pulse,1785612179.8,1785612180.0,0.20000004768371582,2,46,2,Ph2: Det 2 isolated pulse ON/OFF for 0.200s; Det 46 was completely OFF in ±5.0s window
2,extended_disagreement,1785612264.6,1785612270.8,6.200000047683716,2,46,2,Ph2: Det 2 ON / Det 46 OFF for 6.20s (threshold=5.0s)
2,extended_disagreement,1785612264.6,1785612270.8,6.200000047683716,17,46,17,Ph2: Det 17 ON / Det 46 OFF for 6.20s (threshold=5.0s)
2,isolated_pulse,1785613126.9,1785613127.2,0.2999999523162842,2,17,2,Ph2: Det 2 isolated pulse ON/OFF for 0.300s; Det 17 was completely OFF in ±5.0s window
2,isolated_pulse,1785613126.9,1785613127.2,0.2999999523162842,2,46,2,Ph2: Det 2 isolated pulse ON/OFF for 0.300s; Det 46 was completely OFF in ±5.0s window
